idpm,latitud,longitud,nombre_via,ih,temperatura,velocidad_viento,precipitacion,humedad,PM25,CO,NO,NO2
1814,39.468047682078179,-0.338899635251345,"Carrer de JosÃ© MarÃ­a Haro, 6",114,14.0,4,0.0,68,8.106300000000001,0.2204,12.869800000000003,30.4961
1815,39.468474491859858,-0.338829318939828,"Carrer de JosÃ© MarÃ­a Haro, 11",94,14.0,4,0.0,68,8.0383,0.2184,11.889800000000003,29.5821
2012,39.47239138447371,-0.348566603727419,"Carrer del Doctor Manuel Candela, 69",535,14.0,4,0.0,68,9.5377,0.2625,33.4988,49.7358
2013,39.47262872509085,-0.348255707310239,"Carrer del Doctor Manuel Candela, 72",452,14.0,4,0.0,68,9.2555,0.2542,29.431800000000003,45.9427
2014,39.472319502584043,-0.347477424841497,"Carrer de l'Explorador AndrÃ©s, 5-7",129,14.0,4,0.0,68,8.1573,0.22190000000000001,13.604800000000004,31.1816
2015,39.47134252461646,-0.348991206369496,"Carrer del Doctor Manuel Candela, 60",581,14.0,4,0.0,68,9.6941,0.2671,35.75280000000001,51.838
2327,39.447013971692584,-0.380039750171544,"Carretera Malilla, 100",326,14.0,4,0.0,68,8.8271,0.2416,23.257800000000003,40.1845
2329,39.45482642911071,-0.375870606361371,"Carrer de la Pianista Empar Iturbi, 71",1,14.0,4,0.0,68,7.7221,0.2091,7.332800000000002,25.332
2406,39.458763858593116,-0.401570470893035,"Carrer de l'Arxiduc Carles, 127-133",524,14.0,4,0.0,68,9.5003,0.2614,32.9598,49.2331
2407,39.457706343108249,-0.403020547308429,"CamÃ­ Nou de Picanya, 3",1408,14.0,4,0.0,68,12.505899999999999,0.3498,76.2758,89.6319
2408,39.456743036794052,-0.404016627819889,"Carrer de l'Arquitecte Segura de Lago, 3",996,14.0,4,0.0,68,11.1051,0.3086,56.0878,70.8035
2409,39.456619292715736,-0.404005805833531,"Carrer de l'Arquitecte Segura de Lago, 3",55,14.0,4,0.0,68,7.9057,0.2145,9.978800000000003,27.7998
2410,39.457526807240747,-0.404313509695494,"Carrer dels Coeters, 5",69,14.0,4,0.0,68,7.9533000000000005,0.2159,10.664800000000003,28.4396
2411,39.454578934380223,-0.406376609050242,"Calle San Isidro, 48",1095,14.0,4,0.0,68,11.441699999999999,0.3185,60.9388,75.3278
2412,39.454837255961266,-0.406213992897132,"CamÃ­ Nou de Picanya, 47",212,14.0,4,0.0,68,8.4395,0.23020000000000002,17.671800000000005,34.9747
2413,39.459025733217224,-0.402902383498679,"Avinguda de les Tres Creus, 101",870,14.0,4,0.0,68,10.6767,0.29600000000000004,49.91380000000001,65.0453
2414,39.458500686697356,-0.402749108015227,"Avinguda de les Tres Creus, 105",28,14.0,4,0.0,68,7.8139,0.2118,8.655800000000003,26.5659
2415,39.457057164420348,-0.403535812737215,"Carrer Nicolau Primitiu GÃ³mez, 3",46,14.0,4,0.0,68,7.8751,0.2136,9.537800000000004,27.3885
2419,39.457109796450894,-0.402106773907525,"Avinguda de les Tres Creus, 56",828,14.0,4,0.0,68,10.533900000000001,0.2918,47.8558,63.1259
2420,39.456297065197909,-0.39380113615419,"Carrer de Campos Crespo, 16",125,14.0,4,0.0,68,8.1437,0.2215,13.408800000000003,30.9988
2421,39.454838889929036,-0.40069649952679,"Avinguda de les Tres Creus, 90",828,14.0,4,0.0,68,10.533900000000001,0.2918,47.8558,63.1259
2422,39.454168911954461,-0.399644195669611,"Avinguda de les Tres Creus, 90",637,14.0,4,0.0,68,9.884500000000001,0.2727,38.49680000000001,54.3972
2423,39.456715042378839,-0.401183799220435,"Avinguda de les Tres Creus, 70D",647,14.0,4,0.0,68,9.9185,0.2737,38.9868,54.8542
3825,39.48799328290206,-0.404413094372923,"Carrer de la Safor, 17",451,14.0,4,0.0,68,9.2521,0.2541,29.382800000000003,45.897
3826,39.487874522694895,-0.405803393773765,"Avinguda del Mestre Rodrigo, 82",57,14.0,4,0.0,68,7.9125000000000005,0.2147,10.076800000000002,27.8912
3827,39.487887596296943,-0.406065374186161,"Avinguda del Mestre Rodrigo, 82",106,14.0,4,0.0,68,8.0791,0.21960000000000002,12.477800000000002,30.1305
1402,39.478865809583418,-0.366638708958106,"Carrer del General Elio, 10",1136,14.0,4,0.0,68,11.5811,0.3226,62.9478,77.20150000000001
1414,39.477376489428025,-0.358291382161764,"Avenida Blasco IbÃ¡Ã±ez, 23",934,14.0,4,0.0,68,10.8943,0.3024,53.049800000000005,67.9701
1415,39.476648527348701,-0.358064325743219,"Avinguda de Blasco IbÃ¡Ã±ez, 48",805,14.0,4,0.0,68,10.4557,0.2895,46.72880000000001,62.074799999999996
2504,39.472836105250629,-0.386610257743161,"Gran Via de Ferran el CatÃ²lic, 44",874,14.0,4,0.0,68,10.6903,0.2964,50.10980000000001,65.2281
2611,39.491657943378463,-0.393470277855334,"Carrer de la Florista, 53",56,14.0,4,0.0,68,7.9091000000000005,0.2146,10.027800000000003,27.8455
2613,39.492592102573688,-0.394178046200913,"Carrer del GarbÃ­, 3",178,14.0,4,0.0,68,8.3239,0.2268,16.0058,33.4209
2615,39.493422753905641,-0.396034781514589,"Carrer de la Carrasqueta, 13",26,14.0,4,0.0,68,7.8071,0.2116,8.557800000000004,26.4745
2616,39.494878525509257,-0.3963614106689,"Carrer de la Serra d'Agullent, 1",94,14.0,4,0.0,68,8.0383,0.2184,11.889800000000003,29.5821
2760,39.480818165352346,-0.351854497740577,"Avinguda de Catalunya, 95",30,14.0,4,0.0,68,7.8207,0.21200000000000002,8.753800000000002,26.6573
2761,39.485227173114168,-0.352326946449432,"PlaÃ§a Num 26 Res Urb, 139",31,14.0,4,0.0,68,7.8241000000000005,0.2121,8.802800000000001,26.703000000000003
2805,39.473135784432337,-0.333893222028997,"Carrer de LluÃ­s PeixÃ³, 8",770,14.0,4,0.0,68,10.3367,0.28600000000000003,45.0138,60.475300000000004
2806,39.473746621746749,-0.333955267834582,"Carrer de LluÃ­s PeixÃ³, 24",497,14.0,4,0.0,68,9.4085,0.2587,31.636800000000004,47.9992
2807,39.475185605034689,-0.333510043863424,"Carrer de LluÃ­s PeixÃ³, 15-25",771,14.0,4,0.0,68,10.3401,0.2861,45.06280000000001,60.521
2810,39.47900848319231,-0.332936801940662,"Carrer de l'Enginyer Fausto Elio, 5",551,14.0,4,0.0,68,9.5921,0.2641,34.28280000000001,50.467
2811,39.480702403408891,-0.332433306839377,"Carrer de l'Enginyer Fausto Elio, 60-62",543,14.0,4,0.0,68,9.5649,0.2633,33.8908,50.1014
2812,39.480419920244934,-0.331127394632447,"Carrer de Vicente la Roda, 12",140,14.0,4,0.0,68,8.1947,0.223,14.143800000000002,31.6843
2813,39.484125098793903,-0.33174209777807,"Carrer de l'Enginyer Fausto Elio, 102",342,14.0,4,0.0,68,8.8815,0.2432,24.041800000000002,40.9157
2913,39.471690306552254,-0.325505455033507,"Carrer d'EugÃ¨nia ViÃ±es, 217-219",198,14.0,4,0.0,68,8.3919,0.2288,16.985800000000005,34.3349
2919,39.482128003871686,-0.328053465303493,"Avinguda de la Malva-rosa, 99",187,14.0,4,0.0,68,8.3545,0.2277,16.446800000000003,33.8322
2920,39.481411600750462,-0.328579932635812,"Carrer de Fuerteventura, 5",10,14.0,4,0.0,68,7.7527,0.21000000000000002,7.773800000000001,25.7433
2921,39.481344758531492,-0.326647722539551,"Carrer de la Font d'En CarrÃ²s, 17",467,14.0,4,0.0,68,9.3065,0.25570000000000004,30.166800000000002,46.6282
2922,39.481101540771881,-0.328044409228291,"Avinguda de la Malva-rosa, 94",153,14.0,4,0.0,68,8.2389,0.2243,14.780800000000003,32.278400000000005
2926,39.476038563864371,-0.327742939217413,"Avinguda de la Malva-rosa, 10-12",212,14.0,4,0.0,68,8.4395,0.23020000000000002,17.671800000000005,34.9747
2927,39.477084738267529,-0.328627667512439,"Carrer del Pare AntÃ³n Martin, 36",31,14.0,4,0.0,68,7.8241000000000005,0.2121,8.802800000000001,26.703000000000003
3015,39.470136614716637,-0.328028951216329,"Calle Cura Planelles, 29",26,14.0,4,0.0,68,7.8071,0.2116,8.557800000000004,26.4745
3921,39.459295002838239,-0.346986422028532,"Avinguda de FranÃ§a, 49",128,14.0,4,0.0,68,8.1539,0.2218,13.555800000000003,31.1359
3922,39.45915751683355,-0.340761870966034,"Avinguda de les Balears, 66",432,14.0,4,0.0,68,9.1875,0.2522,28.451800000000002,45.0287
3923,39.460030356408176,-0.344351338631444,"Avinguda de les Balears, 62",444,14.0,4,0.0,68,9.228299999999999,0.2534,29.039800000000003,45.5771
3927,39.459763395073971,-0.34814845548932,"Carrer del Pintor Maella, 31",177,14.0,4,0.0,68,8.320500000000001,0.2267,15.956800000000003,33.3752
1418,39.477661671542741,-0.355084290774473,"Avinguda de Catalunya, 17",1596,14.0,4,0.0,68,13.145100000000001,0.36860000000000004,85.48780000000001,98.2235
1419,39.479211449727373,-0.356713557975217,"Avinguda del Primat Reig, 185",867,14.0,4,0.0,68,10.666500000000001,0.2957,49.7668,64.9082
1421,39.477207524262425,-0.355125157929789,"Avinguda de Catalunya, 17",626,14.0,4,0.0,68,9.8471,0.2716,37.957800000000006,53.8945
1422,39.480813512556772,-0.35863578903861,"Avinguda del Primat Reig, 108-177",391,14.0,4,0.0,68,9.0481,0.24810000000000001,26.442800000000005,43.155
1423,39.479527980263889,-0.361191738751678,"Carrer del Doctor GÃ³mez Ferrer, 3",154,14.0,4,0.0,68,8.2423,0.22440000000000002,14.829800000000002,32.3241
1424,39.474990454337096,-0.356629056003423,"Avinguda d'AragÃ³, 35",973,14.0,4,0.0,68,11.0269,0.3063,54.960800000000006,69.7524
1427,39.478812862170173,-0.35724729657626,"Calle Gasco Oliag, 25",308,14.0,4,0.0,68,8.7659,0.2398,22.375800000000005,39.3619
1428,39.47568161397394,-0.358707401262014,"Carrer de les Arts GrÃ fiques, 27",508,14.0,4,0.0,68,9.4459,0.25980000000000003,32.1758,48.5019
1429,39.476569774241263,-0.358425002837327,"Avinguda de SuÃ¨cia, 29",82,14.0,4,0.0,68,7.9975000000000005,0.2172,11.301800000000004,29.0337
1430,39.47593530686337,-0.35977286661661,"Carrer de les Arts GrÃ fiques, 34",45,14.0,4,0.0,68,7.8717,0.21350000000000002,9.488800000000001,27.3428
1432,39.474553437055931,-0.365644337429475,"Paseo de la Alameda, 4",242,14.0,4,0.0,68,8.541500000000001,0.23320000000000002,19.141800000000003,36.3457
1433,39.479826191769547,-0.35413197336495,"Carrer de la GuÃ rdia Civil, 30",469,14.0,4,0.0,68,9.3133,0.2559,30.264800000000005,46.7196
1434,39.478121037256635,-0.366899550349133,"Carrer del General Elio, 2",267,14.0,4,0.0,68,8.6265,0.23570000000000002,20.366800000000005,37.4882
1435,39.473476566665909,-0.365192659486202,"Pont de l'ExposiciÃ³, 7083",368,14.0,4,0.0,68,8.9699,0.24580000000000002,25.315800000000003,42.103899999999996
2029,39.474623071722476,-0.35033931542264,"Avinguda de Blasco IbÃ¡Ã±ez, 92",691,14.0,4,0.0,68,10.0681,0.2781,41.14280000000001,56.864999999999995
2030,39.474740438770809,-0.350203053874449,"Avinguda de Blasco IbÃ¡Ã±ez, 75",695,14.0,4,0.0,68,10.0817,0.2785,41.338800000000006,57.047799999999995
2031,39.470966705110996,-0.352391497940135,"Carrer de la RepÃºblica Argentina, 2",167,14.0,4,0.0,68,8.2865,0.2257,15.466800000000003,32.9182
2032,39.474250080293395,-0.348486478470099,"Avinguda de Blasco IbÃ¡Ã±ez, 77",817,14.0,4,0.0,68,10.4965,0.2907,47.3168,62.6232
2033,39.473470945335642,-0.347179767420469,"Avinguda de Blasco IbÃ¡Ã±ez, 118",543,14.0,4,0.0,68,9.5649,0.2633,33.8908,50.1014
3828,39.487477644527146,-0.397664836746712,"Avinguda de les Corts Valencianes, 3",466,14.0,4,0.0,68,9.3031,0.2556,30.117800000000003,46.582499999999996
3829,39.486232416995179,-0.396504420352201,"Avinguda de les Corts Valencianes, 46",1288,14.0,4,0.0,68,12.097900000000001,0.3378,70.39580000000001,84.14789999999999
3830,39.486141678535681,-0.3962594840584,"Avinguda de Pius XII, 62",871,14.0,4,0.0,68,10.6801,0.29610000000000003,49.9628,65.091
3831,39.498327592816118,-0.405190739167648,"CV-35, 62",1996,14.0,4,0.0,68,14.5051,0.4086,105.0878,116.5035
3832,39.48869676098515,-0.391732298252512,"Carrer del Doctor Nicasi Benlloch, 30",14,14.0,4,0.0,68,7.7663,0.2104,7.969800000000003,25.9261
3901,39.460132644474818,-0.350805575219072,"Avinguda de FranÃ§a, 19",169,14.0,4,0.0,68,8.2933,0.22590000000000002,15.564800000000004,33.0096
3902,39.457625028762898,-0.350266734043921,"Paseo de la Alameda, 45",196,14.0,4,0.0,68,8.3851,0.2286,16.887800000000006,34.2435
3904,39.457650068631409,-0.345147030322527,"Carrer de Menorca, 17",591,14.0,4,0.0,68,9.7281,0.2681,36.2428,52.295
3905,39.459238068342664,-0.342881859635336,"Carrer de Menorca, 5203",862,14.0,4,0.0,68,10.6495,0.2952,49.5218,64.6797
4008,39.492869380410163,-0.387330179091183,"Avinguda de l'Equador, 43",74,14.0,4,0.0,68,7.9703,0.2164,10.909800000000004,28.668100000000003
4009,39.493666717322903,-0.389363704593594,"Avinguda de l'Equador, 42-44",180,14.0,4,0.0,68,8.3307,0.227,16.103800000000003,33.512299999999996
2311,39.452991491485335,-0.376225975597885,"Carrer de l'Enginyer Joaquin Benlloch, 35",135,14.0,4,0.0,68,8.1777,0.2225,13.898800000000003,31.4558
2312,39.452647134116276,-0.37641973667826,"Carrer d'OltÃ , 37",38,14.0,4,0.0,68,7.8479,0.2128,9.145800000000005,27.0229
2313,39.454318525465894,-0.376927573798998,"Carrer de la Pianista Empar Iturbi, 59",86,14.0,4,0.0,68,8.0111,0.21760000000000002,11.497800000000003,29.2165
2314,39.45435314775608,-0.377194690374261,"Carrer de l'Enginyer Joaquin Benlloch, 8",173,14.0,4,0.0,68,8.3069,0.2263,15.760800000000003,33.1924
2318,39.454131822947836,-0.378111197002865,"Carrer de la Pianista Empar Iturbi, 62",116,14.0,4,0.0,68,8.1131,0.22060000000000002,12.967800000000004,30.5875
2319,39.45399072011103,-0.378305388287328,"Carretera Malilla, 7D",83,14.0,4,0.0,68,8.0009,0.2173,11.350800000000003,29.0794
2320,39.452749780849118,-0.378417561240976,"Carrer d'OltÃ , 26",101,14.0,4,0.0,68,8.062100000000001,0.21910000000000002,12.232800000000003,29.902
2321,39.452639636518938,-0.378656301159951,"Carretera Malilla, 26",139,14.0,4,0.0,68,8.1913,0.22290000000000001,14.094800000000003,31.6386
2403,39.457190688785907,-0.406229524436825,"Carrer dels Pedrapiquers, 6-8",372,14.0,4,0.0,68,8.9835,0.2462,25.511800000000004,42.286699999999996
2404,39.455204441827156,-0.405846801070745,"CamÃ­ Nou de Picanya, 45",1522,14.0,4,0.0,68,12.8935,0.3612,81.8618,94.8417
2424,39.4545890232978,-0.39835769869627,"Carrer de Campos Crespo, 54",132,14.0,4,0.0,68,8.1675,0.2222,13.751800000000003,31.3187
2425,39.454719614008113,-0.398112142976021,"Carrer de Campos Crespo, 50",201,14.0,4,0.0,68,8.4021,0.2291,17.132800000000003,34.472
2426,39.455440924311141,-0.397315033692282,"Carrer de Campos Crespo, 48-50",117,14.0,4,0.0,68,8.1165,0.2207,13.016800000000003,30.633200000000002
2427,39.455590898327578,-0.397046484745129,"Carrer de Campos Crespo, 39",247,14.0,4,0.0,68,8.5585,0.23370000000000002,19.3868,36.5742
2428,39.455099491740789,-0.396160421329667,"Carrer de Juan de Garay, 66",174,14.0,4,0.0,68,8.3103,0.22640000000000002,15.809800000000003,33.2381
2429,39.456234989880407,-0.396316695146944,"Carrer de Campos Crespo, 34",121,14.0,4,0.0,68,8.1301,0.22110000000000002,13.212800000000003,30.816000000000003
2430,39.456119517018081,-0.39561838756311,"Carrer de Campos Crespo, 30",52,14.0,4,0.0,68,7.8955,0.2142,9.831800000000005,27.6627
2431,39.456893574523825,-0.395520691393074,"Carrer de Pius XI, 41",220,14.0,4,0.0,68,8.4667,0.231,18.063800000000004,35.3403
2432,39.457713622763151,-0.394468871173043,"Carrer de Pius XI, 40",30,14.0,4,0.0,68,7.8207,0.21200000000000002,8.753800000000002,26.6573
2754,39.479733314314174,-0.353933487671364,"Avinguda de Catalunya, 13-9",954,14.0,4,0.0,68,10.9623,0.3044,54.02980000000001,68.8841
2755,39.479635835652275,-0.353599827645895,"Avinguda de Catalunya, 13-9",524,14.0,4,0.0,68,9.5003,0.2614,32.9598,49.2331
2756,39.480320946285445,-0.352411188442865,"Carrer del Clariano, 43",191,14.0,4,0.0,68,8.3681,0.2281,16.6428,34.015
2757,39.479835657665561,-0.351360613129907,"Carrer del Clariano, 43",452,14.0,4,0.0,68,9.2555,0.2542,29.431800000000003,45.9427
2758,39.47983346278194,-0.351510949340454,"Carrer del Clariano, 43",327,14.0,4,0.0,68,8.8305,0.2417,23.306800000000003,40.230199999999996
2759,39.481960801732377,-0.35318791212077,"Carrer del Doctor Vicent Zaragoza, 95",170,14.0,4,0.0,68,8.2967,0.226,15.613800000000003,33.0553
2762,39.488809337305916,-0.353577735321554,"PlaÃ§a Num 26 Res Urb, 136",24,14.0,4,0.0,68,7.8003,0.2114,8.459800000000005,26.3831
2902,39.471950544842151,-0.328397077450378,"Carrer del Pintor Ferrandis, 38-40",57,14.0,4,0.0,68,7.9125000000000005,0.2147,10.076800000000002,27.8912
2903,39.471896345831773,-0.328086639279029,"Carrer del Pintor Ferrandis, 42",60,14.0,4,0.0,68,7.9227,0.215,10.223800000000004,28.0283
2904,39.471821695195601,-0.327470993192801,"Carrer del Pintor Ferrandis, 42",49,14.0,4,0.0,68,7.8853,0.2139,9.684800000000003,27.5256
2905,39.471754096017925,-0.325723824263544,"Carrer del Pintor Ferrandis, 49",14,14.0,4,0.0,68,7.7663,0.2104,7.969800000000003,25.9261
303,39.466405702044888,-0.372701078338236,"Carrer de FÃ©lix Pizcueta, 14-16",94,14.0,4,0.0,68,8.0383,0.2184,11.889800000000003,29.5821
304,39.465624434634812,-0.372462505298981,"Gran Via del MarquÃ©s del TÃºria, 17",745,14.0,4,0.0,68,10.2517,0.2835,43.78880000000001,59.33279999999999
305,39.466061205140313,-0.371418236054343,"Gran Via del MarquÃ©s del TÃºria, 27",759,14.0,4,0.0,68,10.2993,0.28490000000000004,44.4748,59.9726
306,39.464769549063853,-0.373013818866644,"Avinguda del Regne de ValÃ¨ncia, 6",296,14.0,4,0.0,68,8.7251,0.2386,21.787800000000004,38.8135
307,39.463777788093083,-0.372683040398305,"Carrer de Russafa, 52-54",204,14.0,4,0.0,68,8.4123,0.2294,17.2798,34.6091
308,39.464696517991399,-0.371991508924604,"Avinguda del Regne de ValÃ¨ncia, 7",233,14.0,4,0.0,68,8.5109,0.2323,18.7008,35.9344
309,39.465286843432743,-0.371947950707721,"Carrer de Gregori Mayans, 4-6",34,14.0,4,0.0,68,7.8343,0.2124,8.949800000000003,26.8401
507,39.460674146685975,-0.372753929339885,"Carrer de Cadis, 66",202,14.0,4,0.0,68,8.4055,0.22920000000000001,17.181800000000003,34.5177
512,39.459777702153723,-0.369345024449942,"Carrer del Mestre Aguilar, 26-28",187,14.0,4,0.0,68,8.3545,0.2277,16.446800000000003,33.8322
518,39.458273856431731,-0.376555263399497,"Carrer de les Filipines, 29",437,14.0,4,0.0,68,9.2045,0.25270000000000004,28.696800000000003,45.2572
707,39.465802424366302,-0.394504045426925,"Carrer d'Enguera, 23",62,14.0,4,0.0,68,7.9295,0.2152,10.321800000000003,28.1197
807,39.469620053108365,-0.388810234279727,"Carrer d'Ã€ngel GuimerÃ , 47",1077,14.0,4,0.0,68,11.3805,0.3167,60.05680000000001,74.5052
814,39.474401381115335,-0.393573206135422,"Avinguda de Sant Josep de la Muntanya, 13",245,14.0,4,0.0,68,8.5517,0.2335,19.288800000000002,36.4828
3016,39.468702296775035,-0.328651520907443,"Carrer de la Reina, 122",238,14.0,4,0.0,68,8.5279,0.2328,18.945800000000006,36.1629
3817,39.49149195624981,-0.396679429993259,"Carrer de la Safor, 114",211,14.0,4,0.0,68,8.4361,0.2301,17.622800000000005,34.929
3903,39.45810278428911,-0.344686756903723,"Carrer de Menorca, 106",808,14.0,4,0.0,68,10.4659,0.2898,46.8758,62.2119
3915,39.46048579773651,-0.340825752659072,"Carrer de Menorca, 4-6",889,14.0,4,0.0,68,10.7413,0.2979,50.844800000000006,65.9136
3916,39.459981674532145,-0.34025365116653,"Carrer d'Eivissa, 22",34,14.0,4,0.0,68,7.8343,0.2124,8.949800000000003,26.8401
3917,39.460217513464734,-0.340059930320735,"Carrer d'Eivissa, 17",113,14.0,4,0.0,68,8.1029,0.2203,12.820800000000002,30.450400000000002
3918,39.459786097548943,-0.350286439071433,"Avinguda de FranÃ§a, 34-142",219,14.0,4,0.0,68,8.4633,0.2309,18.0148,35.2946
3919,39.457793854514691,-0.350230043606488,"Paseo de la Alameda, 46",120,14.0,4,0.0,68,8.1267,0.221,13.163800000000002,30.7703
3935,39.45511906208425,-0.348969242846981,"Pont l'Assut de l'Or, 45",862,14.0,4,0.0,68,10.6495,0.2952,49.5218,64.6797
4007,39.492836360015048,-0.38704158423819,"Avinguda de l'Equador, 43",122,14.0,4,0.0,68,8.1335,0.2212,13.261800000000004,30.8617
4012,39.494947360055079,-0.390108737207881,"Avinguda del Levante U.D., 16",265,14.0,4,0.0,68,8.6197,0.23550000000000001,20.268800000000006,37.3968
2433,39.458024822698015,-0.394278744608528,"Carrer de Pius XI, 29",155,14.0,4,0.0,68,8.2457,0.2245,14.878800000000004,32.3698
2434,39.458824044741334,-0.395848039897574,"Carrer de la Mare de DÃ©u de la Cabeza, 18",98,14.0,4,0.0,68,8.0519,0.2188,12.085800000000003,29.7649
2435,39.458790318844947,-0.395684550345819,"Carrer de la Mare de DÃ©u de la Cabeza, 10",75,14.0,4,0.0,68,7.973700000000001,0.2165,10.958800000000004,28.7138
2441,39.458354754010941,-0.398385761809407,"Calle MÃºsico Gomis, 15",22,14.0,4,0.0,68,7.7935,0.2112,8.361800000000002,26.2917
2442,39.458423247654039,-0.397739077315137,"Avinguda de Jose Roca Coll, 16",53,14.0,4,0.0,68,7.8989,0.2143,9.880800000000004,27.7084
2501,39.466306958374801,-0.38192844074189,"Gran VÃ­a de RamÃ³n y Cajal, 16",874,14.0,4,0.0,68,10.6903,0.2964,50.10980000000001,65.2281
2502,39.466282415580999,-0.382003897914156,"Gran VÃ­a de RamÃ³n y Cajal, 16",284,14.0,4,0.0,68,8.6843,0.2374,21.199800000000003,38.265100000000004
2503,39.469510131292587,-0.384253667340614,"Gran Via de Ferran el CatÃ²lic, 2-6",691,14.0,4,0.0,68,10.0681,0.2781,41.14280000000001,56.864999999999995
2505,39.47612416506292,-0.388954278468795,"Gran Via de Ferran el CatÃ²lic, 78",763,14.0,4,0.0,68,10.3129,0.2853,44.6708,60.1554
2506,39.477593928233667,-0.390102981175041,"Pont de les GlÃ²ries Valencianes, 4g",950,14.0,4,0.0,68,10.9487,0.304,53.83380000000001,68.7013
2512,39.466648995596543,-0.383039171589608,"Carrer de JesÃºs, 34",702,14.0,4,0.0,68,10.105500000000001,0.2792,41.68180000000001,57.3677
2513,39.465765854716217,-0.383216092303327,"Calle Pintor Benedito, 9-11",1148,14.0,4,0.0,68,11.6219,0.3238,63.53580000000001,77.7499
2515,39.469717956253405,-0.383845885868237,"Carrer de Conca, 5-7",163,14.0,4,0.0,68,8.2729,0.2253,15.270800000000003,32.7354
2516,39.470361278990943,-0.383812838562614,"Carrer de Guillem de Castro, 57",98,14.0,4,0.0,68,8.0519,0.2188,12.085800000000003,29.7649
2516,39.470361278990943,-0.383812838562614,"Carrer de Guillem de Castro, 57",98,14.0,4,0.0,68,8.0519,0.2188,12.085800000000003,29.7649
2737,39.49045566271456,-0.35952285237805,"Carrer d'Emili BarÃ³, 82",330,14.0,4,0.0,68,8.8407,0.242,23.453800000000005,40.3673
2746,39.487177103624035,-0.352496027565497,"PlaÃ§a Num 26 Res Urb, 84",1222,14.0,4,0.0,68,11.8735,0.3312,67.1618,81.1317
2747,39.488872252003723,-0.353472023985417,"PlaÃ§a Num 26 Res Urb, 136",1024,14.0,4,0.0,68,11.2003,0.3114,57.4598,72.0831
2747,39.488872252003723,-0.353472023985417,"PlaÃ§a Num 26 Res Urb, 136",1024,14.0,4,0.0,68,11.2003,0.3114,57.4598,72.0831
2824,39.475955065392071,-0.33133546307525,"Avinguda dels Tarongers, 33",173,14.0,4,0.0,68,8.3069,0.2263,15.760800000000003,33.1924
3920,39.459296041612646,-0.347988322876672,"Avinguda de FranÃ§a, 182",203,14.0,4,0.0,68,8.408900000000001,0.2293,17.230800000000002,34.5634
4001,39.5002006294933,-0.388876801322016,"CV-30, 45",1679,14.0,4,0.0,68,13.4273,0.3769,89.5548,102.01660000000001
4002,39.497091356825464,-0.384750613547527,"Avinguda de Joan XXIII, 45",391,14.0,4,0.0,68,9.0481,0.24810000000000001,26.442800000000005,43.155
4003,39.495476584501894,-0.383964506753838,"Avinguda de Joan XXIII, 106",490,14.0,4,0.0,68,9.3847,0.258,31.293800000000005,47.6793
4004,39.495144423350276,-0.384031394031167,"Avinguda de Joan XXIII, 106",379,14.0,4,0.0,68,9.0073,0.2469,25.854800000000004,42.6066
4005,39.493545635198444,-0.383260420716153,"Avinguda de Joan XXIII, 46",448,14.0,4,0.0,68,9.2419,0.2538,29.235800000000005,45.7599
4006,39.493027559734323,-0.383232079833924,"Avinguda de Joan XXIII, 27",451,14.0,4,0.0,68,9.2521,0.2541,29.382800000000003,45.897
4122,39.446111836238451,-0.384591858224004,"Avinguda de Fernando Abril Martorell, 17",430,14.0,4,0.0,68,9.1807,0.252,28.353800000000003,44.9373
620,39.461386042301882,-0.387572616084044,"Carrer de JesÃºs, 98-100",436,14.0,4,0.0,68,9.2011,0.2526,28.647800000000004,45.2115
701,39.464087879951549,-0.394362911343704,"Carrer de les Tres Forques, 58",162,14.0,4,0.0,68,8.2695,0.2252,15.221800000000004,32.6897
702,39.465164802519816,-0.393059682350917,"Carrer d'Aiora, 21-23",348,14.0,4,0.0,68,8.9019,0.24380000000000002,24.335800000000003,41.1899
703,39.465106625804282,-0.394787276310391,"Carrer de l'Arxiduc Carles, 41",326,14.0,4,0.0,68,8.8271,0.2416,23.257800000000003,40.1845
824,39.466908180800104,-0.389462563116336,"Carrer de Sant Josep de CalassanÃ§, 20-30",1153,14.0,4,0.0,68,11.6389,0.32430000000000003,63.7808,77.9784
826,39.468478684837144,-0.391954901278589,"Carrer de Llorca, 2-4",530,14.0,4,0.0,68,9.5207,0.262,33.253800000000005,49.5073
927,39.473384189286406,-0.403930399114259,"Passeig de la Petxina, 75",524,14.0,4,0.0,68,9.5003,0.2614,32.9598,49.2331
1014,39.48866583357308,-0.389001801978215,"Avinguda del Doctor Peset Aleixandre, 149",296,14.0,4,0.0,68,8.7251,0.2386,21.787800000000004,38.8135
1015,39.488972188512697,-0.388177731578253,"Avinguda del Doctor Peset Aleixandre, 134",413,14.0,4,0.0,68,9.1229,0.2503,27.520800000000005,44.160399999999996
1016,39.484215584041245,-0.383947575028451,"Avinguda de Burjassot, 34-40",296,14.0,4,0.0,68,8.7251,0.2386,21.787800000000004,38.8135
1017,39.487722754356255,-0.391800010857285,"Avinguda del General AvilÃ©s, 10-12",630,14.0,4,0.0,68,9.8607,0.272,38.153800000000004,54.077299999999994
1018,39.478652911288009,-0.391036448943037,"Pont de les GlÃ²ries Valencianes, 45",833,14.0,4,0.0,68,10.5509,0.2923,48.10080000000001,63.3544
1019,39.479551807430319,-0.391478957924923,"Avinguda de Pius XII, 2",1037,14.0,4,0.0,68,11.2445,0.3127,58.0968,72.6772
