id punto de medida,angulo,ptos_gps,nombre_via,tipo
3134,54,"39.4539219834,-0.331170300276","Pont de les Drassanes, 4",0
3201,92,"39.4684667867,-0.32479706861","Carrer de Pavia, 17",0
3202,181,"39.4693928693,-0.324950631259","Carrer dels Pescadors, 50",0
3313,353,"39.46356529,-0.336155021805","Carrer de Francesc Cubells, 6",0
3314,341,"39.4633812895,-0.335063580006","Carrer de Francesc Cubells, 20",0
3315,261,"39.4633219709,-0.335227578482","Carrer de l'Arquitecte Alfaro, 28",0
3316,353,"39.4631717799,-0.333611482625","Carrer de Francesc Cubells, 27",0
3317,267,"39.4629151132,-0.333718351811","Carrer de Francesc Baldomar, 18",0
3507,297,"39.4627247513,-0.405540445006","Avenida Tres Cruces, 18",0
3508,297,"39.462778491,-0.405419471513","Avinguda de les Tres Creus, 63",0
3509,297,"39.4603807526,-0.404105999406","Avinguda de les Tres Creus, 79",0
3510,297,"39.4603801283,-0.403946164307","Avinguda de les Tres Creus, 79",0
3511,297,"39.4590550661,-0.40330637552","Avenida Tres Cruces, 52",0
3512,117,"39.4604324464,-0.403764441166","Avinguda de les Tres Creus, 79",0
3513,185,"39.460484554,-0.40245695202","Carrer del Doctor PÃ©rez Feliu, 16",0
3514,117,"39.4615931197,-0.40465989685","Avinguda de les Tres Creus, 71",0
3515,96,"39.4642861855,-0.405399746116","Avinguda de les Tres Creus, 49",0
3516,96,"39.4643015343,-0.405502546191","Avinguda de les Tres Creus, 49",0
3705,255,"39.4960180827,-0.372212394946","Carrer del Comte de Lumiares, 24",0
3706,51,"39.4945965558,-0.372010112571","Avinguda de la ConstituciÃ³, 185-191",0
3801,121,"39.4928465723,-0.400727185668","Avinguda de les Corts Valencianes, 28-30",0
1161,239,"39.4802767429,-0.373786780394","Carrer d'Almassora, 28-30",0
1212,293,"39.4956172994,-0.380756165201","CamÃ­ de Montcada, 95",0
1223,111,"39.4949281507,-0.380333174858","CamÃ­ de Montcada, 98",0
1402,251,"39.4788658096,-0.366638708958","Carrer del General Elio, 10",0
1702,121,"39.4813067816,-0.400173851955","Avinguda del Mestre Rodrigo, 30",0
1716,211,"39.482471585,-0.404020898019","Avinguda del General AvilÃ©s, 67",0
2126,166,"39.4612019978,-0.355469648047","Carrer del Riu Escalona, 67",0
2127,324,"39.4608949704,-0.356414868613","Avinguda de FranÃ§a, 1",0
2128,74,"39.4610182609,-0.352968215984","Carrer del Pare TomÃ s de MontaÃ±ana, 81F",0
2129,254,"39.4617660475,-0.352905120082","Carrer del Pare TomÃ s de MontaÃ±ana, 35",0
2130,159,"39.4624491568,-0.353081564835","Avinguda de les Balears, 30-32",0
2131,159,"39.4631922206,-0.355330851188","Avinguda de les Balears, 4",0
2132,341,"39.4665615723,-0.354854577326","Avinguda del Port, 64-70",0
2133,341,"39.4660095908,-0.352996753029","Avinguda del Port, 81",0
2134,341,"39.4649838112,-0.349531677325","Avinguda del Port, 132",0
2135,169,"39.4658096509,-0.353416065456","Carrer de les Illes CanÃ ries, 76",0
2205,125,"39.4568884082,-0.356249107362","Avinguda del Professor LÃ³pez PiÃ±ero, 76",0
2206,305,"39.4568895988,-0.356600474702","Avinguda del Professor LÃ³pez PiÃ±ero, 76",0
2207,31,"39.4556159931,-0.357901253326","PlaÃ§a de Miquel Asins ArbÃ³, 16",0
2208,211,"39.4557365277,-0.357877344798","Avinguda de l'Institut Obrer ValenciÃ , 23",0
2209,211,"39.4547223696,-0.360251223224","Avinguda de l'Institut Obrer ValenciÃ , 7",0
2210,31,"39.4543489609,-0.360851660281","Avinguda de l'Institut Obrer ValenciÃ , 7",0
3823,121,"39.4886814892,-0.405556935276","Avinguda del Mestre Rodrigo, 82",0
3824,301,"39.4914333128,-0.407940169055","Avinguda del Mestre Rodrigo, 88",0
3825,31,"39.4879932829,-0.404413094373","Carrer de la Safor, 17",0
3826,210,"39.4878745227,-0.405803393774","Avinguda del Mestre Rodrigo, 82",0
3827,329,"39.4878875963,-0.406065374186","Avinguda del Mestre Rodrigo, 82",0
3828,301,"39.4874776445,-0.397664836747","Avinguda de les Corts Valencianes, 3",0
3829,301,"39.486232417,-0.396504420352","Avinguda de les Corts Valencianes, 46",0
3830,121,"39.4861416785,-0.396259484058","Avinguda de Pius XII, 62",0
3831,301,"39.4983275928,-0.405190739168","CV-35, 62",0
3832,321,"39.488696761,-0.391732298253","Carrer del Doctor Nicasi Benlloch, 30",0
3901,166,"39.4601326445,-0.350805575219","Avinguda de FranÃ§a, 19",0
3902,320,"39.4576250288,-0.350266734044","Paseo de la Alameda, 45",0
3904,41,"39.4576500686,-0.345147030323","Carrer de Menorca, 17",0
3905,220,"39.4592380683,-0.342881859635","Carrer de Menorca, 5203",0
4018,310,"39.4986978531,-0.387577720405","CV-30, 5203",0
4019,130,"39.4961326767,-0.392891804452","Avinguda de l'Equador, 93",0
4020,310,"39.4966760637,-0.393562164372","Avinguda de l'Equador, 101",0
4021,39,"39.497291681,-0.39350883173","Carrer de Salvador CerverÃ³, 101",0
4022,219,"39.4986545268,-0.391444938738","Carrer de Salvador CerverÃ³, 47",0
4023,39,"39.4988286403,-0.390961889756","Carrer de Salvador CerverÃ³, 47",0
4024,219,"39.4999111466,-0.389328449984","Carrer de Salvador CerverÃ³, 24",0
4101,137,"39.4503375083,-0.395433188596","Avinguda de les Tres Creus, 5187",0
4102,137,"39.4489395078,-0.393616768896","Avinguda del Doctor TomÃ s Sala, 5187",0
4103,345,"39.4476291446,-0.391791525423","Avinguda del Doctor TomÃ s Sala, 12",0
4104,165,"39.4475914397,-0.390967726679","Avinguda del Doctor TomÃ s Sala, 12",0
4105,345,"39.4469626116,-0.388900789866","Avinguda del Doctor TomÃ s Sala, 12",0
4106,165,"39.4466070338,-0.386785523972","Avinguda del Doctor TomÃ s Sala, 12",0
4116,6,"39.4422783523,-0.391900950635","PlaÃ§a Num 139 Res Urb, 120",0
4117,184,"39.4423811933,-0.391642625485","PlaÃ§a Num 139 Res Urb, 120",0
4121,240,"39.4489760714,-0.393043402991","Carrer del General Barroso, 81",0
4123,317,"39.4507707686,-0.396281079625","Avinguda de les Tres Creus, 5187",0
4305,211,"39.4476973575,-0.365662166615","Carrer d'Antonio Ferrandis, 5187",0
4309,31,"39.4468636145,-0.366762400748","Carrer d'Antonio Ferrandis, 5187",0
4315,81,"39.4447374759,-0.379955425396","Carretera Malilla, 117",0
4316,284,"39.4448966082,-0.380076537628","Carretera Malilla, 102",0
4319,174,"39.4459987652,-0.378776667476","Cami Assagador del Morro, 22",0
4320,111,"39.4475847582,-0.369190194183","Avinguda d'AusiÃ s March, 99",0
4322,30,"39.4451235865,-0.371110953097","Avinguda de Fernando Abril Martorell, 48",0
4323,210,"39.4452862358,-0.370986863138","Avinguda de Fernando Abril Martorell, 48",0
4324,174,"39.4454341403,-0.378311884141","Avinguda de Fernando Abril Martorell, 48",0
4325,354,"39.4456493589,-0.381985232249","Avinguda de Fernando Abril Martorell, 48",0
4326,150,"39.4418006167,-0.371862969996","PlaÃ§a Num 155 Res Urb, 161",0
3925,161,"39.4609405075,-0.348112506308","Avinguda de les Balears, 134F",0
3926,40,"39.4589002713,-0.343175231327","Carrer de Menorca, 5203",0
3927,76,"39.4597633951,-0.348148455489","Carrer del Pintor Maella, 31",0
3928,161,"39.4617979787,-0.350937157638","Avinguda de les Balears, 65",0
3929,272,"39.4605184972,-0.345431030512","Carrer de Trafalgar, 38",0
3930,256,"39.461395842,-0.350123387659","Carrer Alfred Toran i Olmos, 1",0
3931,255,"39.4604904724,-0.346802787875","Carrer de Samuel Ros, 45",0
3935,43,"39.4551190621,-0.348969242847","Pont l'Assut de l'Or, 45",0
4001,130,"39.5002006295,-0.388876801322","CV-30, 45",0
4002,288,"39.4970913568,-0.384750613548","Avinguda de Joan XXIII, 45",0
4008,337,"39.4928693804,-0.387330179091","Avinguda de l'Equador, 43",0
4009,157,"39.4936667173,-0.389363704594","Avinguda de l'Equador, 42-44",0
4010,337,"39.4936958426,-0.389626741735","Avinguda de l'Equador, 57",0
4011,69,"39.4933843087,-0.38843799673","Carrer del Poeta Serrano Clavero, 43",0
4012,40,"39.4949473601,-0.390108737208","Avinguda del Levante U.D., 16",0
4013,220,"39.4959999728,-0.38896109619","Avinguda del Levante U.D., 18",0
4014,108,"39.4936614589,-0.386660343207","Carrer del General Llorens, 18",0
4015,288,"39.4938227259,-0.386782946417","Carrer del General Llorens, 18",0
4016,0,"39.4950052805,-0.385741645603","Carrer de Federico AlcÃ¡cer Aguilar, 22",0
4017,40,"39.4961078313,-0.388218985827","Avinguda del Levante U.D., 28",0
4107,255,"39.4457411713,-0.386657096209","Carrer de Sant Vicent MÃ rtir, 386",0
4108,75,"39.4473110551,-0.385978585512","Carrer de Sant Vicent MÃ rtir, 317",0
4109,75,"39.4449800928,-0.386890188327","Carrer de Sant Vicent MÃ rtir, 345",0
4115,4,"39.447790959,-0.387988338007","Carrer de TomÃ¡s de Villarroya, 17",0
4122,165,"39.4461118362,-0.384591858224","Avinguda de Fernando Abril Martorell, 17",0
4201,38,"39.4892839227,-0.365700224922","Carrer d'Alfauir, 26",0
4202,218,"39.4935322598,-0.359132089302","Carrer d'Alfauir, 49",0
4203,218,"39.4894766312,-0.366226086517","Carrer d'Alfauir, 22",0
4204,38,"39.492848077,-0.359785174304","Carrer d'Alfauir, 45",0
4205,219,"39.4884801806,-0.367721279568","Carrer d'Alfauir, 7",0
4207,48,"39.4923164192,-0.366418553059","Carrer de Motilla del Palancar, 33",0
4209,48,"39.4928892422,-0.367728180813","Carrer de Sant Vicent de PaÃ¼l, 36",0
4210,228,"39.4926320215,-0.368214054218","Carrer de Sant Vicent de PaÃ¼l, 32",0
4211,138,"39.4929171141,-0.368269002893","Carrer del Duc de Mandas, 28",0
4212,54,"39.4934118564,-0.367077213539","Carrer de Sant Vicent de PaÃ¼l, 42T",0
4213,318,"39.4932436453,-0.367130106921","Carrer de l'Arquitecte TolsÃ , 26-38",0
323,30,"39.4631266944,-0.377691282606","Gran Via de les Germanies, 53",0
324,256,"39.4643602389,-0.377612436558","Carrer d'Alacant, 23",0
325,260,"39.4630381957,-0.378069178925","Carrer de Gibraltar, 1",0
326,210,"39.4641806262,-0.375680237662","Gran Via de les Germanies, 18",0
401,210,"39.4643377315,-0.368658647406","Carrer del Mestre Gozalbo, 25-27",0
402,30,"39.4631749532,-0.36760189861","Carrer de Pere III el Gran, 38-40",0
403,30,"39.4640986914,-0.365419872864","Carrer de la Reina Na Germana, 13",0
426,210,"39.4617665332,-0.364382936367","Avinguda de Peris i Valero, 166",0
427,300,"39.4594114909,-0.361131899321","Carrer de L'Escultor JosÃ© Capuz, 36-38",0
428,166,"39.462321909,-0.361061024047","Avinguda del Regne de ValÃ¨ncia, 87",0
428,166,"39.462321909,-0.361061024047","Avinguda del Regne de ValÃ¨ncia, 87",0
518,126,"39.4582738564,-0.376555263399","Carrer de les Filipines, 29",0
519,210,"39.4608615327,-0.366525156365","Avinguda de Peris i Valero, 147",0
520,210,"39.4600398098,-0.368450331799","Avinguda de Peris i Valero, 125",0
521,210,"39.4586624745,-0.371743220024","Avinguda de Peris i Valero, 87",0
522,210,"39.4575995987,-0.374236234109","Avinguda de Peris i Valero, 59",0
523,300,"39.4546861091,-0.374417103468","Avinguda d'AusiÃ s March, 26",0
603,121,"39.4633519758,-0.387377101808","Avinguda de PÃ©rez GaldÃ³s, 14-16",0
604,301,"39.4591686757,-0.384575015207","Avinguda de Giorgeta, 28",0
605,121,"39.4613178957,-0.385920977325","Avinguda de Giorgeta, 15",0
606,238,"39.4632865549,-0.385925682949","Carrer de JesÃºs, 79-81",0
707,109,"39.4658024244,-0.394504045427","Carrer d'Enguera, 23",0
736,185,"39.463702751,-0.403655322268","Carrer de les Tres Forques, 102",0
3903,221,"39.4581027843,-0.344686756904","Carrer de Menorca, 106",0
4003,108,"39.4954765845,-0.383964506754","Avinguda de Joan XXIII, 106",0
4004,288,"39.4951444234,-0.384031394031","Avinguda de Joan XXIII, 106",0
4005,108,"39.4935456352,-0.383260420716","Avinguda de Joan XXIII, 46",0
4006,288,"39.4930275597,-0.383232079834","Avinguda de Joan XXIII, 27",0
4007,157,"39.49283636,-0.387041584238","Avinguda de l'Equador, 43",0
4433,228,"39.4958595487,-0.364216180945","Carrer de Sant Vicent de PaÃ¼l, 2",0
4434,256,"39.4976333668,-0.371600040798","Carrer del Comte de Lumiares, 42",0
4435,122,"39.4928216474,-0.356209612813","Carrer Vila de l'AlcorÃ , 7",0
4501,84,"39.4536443998,-0.334753456592","Carrer de SuÄ«ssa, 7",0
4501,84,"39.4536443998,-0.334753456592","Carrer de SuÄ«ssa, 7",0
741,4,"39.463933018,-0.395486614859","Carrer de les Tres Forques, 71",0
742,5,"39.4641733634,-0.389634198589","Carrer de les Tres Forques, 9-11",0
743,185,"39.4642716579,-0.390174478081","Carrer de les Tres Forques, 28",0
807,196,"39.4696200531,-0.38881023428","Carrer d'Ã€ngel GuimerÃ , 47",0
813,32,"39.4764897808,-0.392785018972","Passeig de la Petxina, 37-38",0
814,188,"39.4744013811,-0.393573206135","Avinguda de Sant Josep de la Muntanya, 13",0
815,121,"39.474409445,-0.395280074929","Avinguda de PÃ©rez GaldÃ³s, 126",0
817,32,"39.4752126271,-0.395571525119","Passeig de la Petxina, 42",0
818,232,"39.4665474547,-0.393281984024","Carrer de l'Arxiduc Carles, 15",0
819,121,"39.4752383017,-0.395839227816","Avinguda de PÃ©rez GaldÃ³s, 500",0
820,58,"39.4632184222,-0.38908290289","Carrer de Conca, 86",0
820,58,"39.4632184222,-0.38908290289","Carrer de Conca, 86",0
821,301,"39.4727991476,-0.394326154443","Avinguda de PÃ©rez GaldÃ³s, 119",0
822,121,"39.4653501718,-0.388902503218","Avinguda de PÃ©rez GaldÃ³s, 44",0
825,194,"39.4746447313,-0.390598369603","Carrer de Quart, 124-126",0
916,29,"39.4705438272,-0.394398958463","PlaÃ§a d'Artur Piera, 1",0
917,339,"39.4713671306,-0.397052012832","Carrer del Brasil, 31",0
918,88,"39.4721169283,-0.399007175397","Carrer de Torres, 27-29",0
920,16,"39.4732956743,-0.403900818495","Passeig de la Petxina, 75",0
927,16,"39.4733841893,-0.403930399114","Passeig de la Petxina, 75",0
1001,301,"39.4802810493,-0.392256704816","Avinguda de Pius XII, 9",0
1002,301,"39.4786254911,-0.39112042896","Pont de les GlÃ²ries Valencianes, 45",0
4411,18,"39.4990694704,-0.3790735359","Avinguda dels Germans Machado, 45",0
4412,344,"39.4988957898,-0.373805134775","Avinguda dels Germans Machado, 79",0
4413,344,"39.4989817094,-0.373786538316","Avinguda dels Germans Machado, 79",0
4414,164,"39.4990854068,-0.373253606563","Avinguda dels Germans Machado, 341",0
4414,164,"39.4990854068,-0.373253606563","Avinguda dels Germans Machado, 341",0
4416,84,"39.4974826142,-0.370568810198","Avinguda de la ConstituciÃ³, 249",0
4502,200,"39.4524191084,-0.336796974096","Carrer de les Moreres, 605",0
4503,20,"39.4520581992,-0.337752480098","Carrer de les Moreres, 14",0
4504,20,"39.4513484968,-0.340501376146","Carrer de les Moreres, 5",0
224,334,"39.478824517,-0.374430973532","Carrer del Comte de TrÃ©nor, 4",0
225,120,"39.4682343372,-0.370057006094","Carrer D'Isabel la CatÃ²lica, 19",0
226,181,"39.4702735129,-0.368744487497","Carrer de SornÃ­, 5-7",0
227,233,"39.4764813576,-0.3687707696","Pont del Real, 5-7",0
228,312,"39.4769434842,-0.371032546223","PlaÃ§a del Poeta Llorente, 4",0
229,297,"39.4696092285,-0.364801526837","PlaÃ§a d'America, 1",0
314,120,"39.4660708029,-0.368555814689","Carrer de l'Almirall Cadarso, 10",0
1003,72,"39.4864452079,-0.390483905624","Avinguda de Campanar, 15",0
1004,251,"39.4837178864,-0.391929383866","Avinguda de Campanar, 34",0
1005,211,"39.4877744472,-0.391848188029","Avinguda del General AvilÃ©s, 12",0
1006,300,"39.4829890642,-0.384832878933","Carrer del Pare FerrÃ­s, 19",0
1007,31,"39.4875088067,-0.391920924194","Avinguda del General AvilÃ©s, 11",0
1008,31,"39.4875853728,-0.391943814299","Avinguda del General AvilÃ©s, 11",0
1010,332,"39.4875269778,-0.389032262738","Carrer del Doctor Nicasi Benlloch, 5",0
1011,130,"39.4874710964,-0.388285851275","Avinguda de Burjassot, 102",0
1014,18,"39.4886658336,-0.389001801978","Avinguda del Doctor Peset Aleixandre, 149",0
1015,90,"39.4889721885,-0.388177731578","Avinguda del Doctor Peset Aleixandre, 134",0
1016,140,"39.484215584,-0.383947575028","Avinguda de Burjassot, 34-40",0
1017,211,"39.4877227544,-0.391800010857","Avinguda del General AvilÃ©s, 10-12",0
1018,301,"39.4786529113,-0.391036448943","Pont de les GlÃ²ries Valencianes, 45",0
1019,121,"39.4795518074,-0.391478957925","Avinguda de Pius XII, 2",0
1020,211,"39.4823610359,-0.390903299873","Carrer de Joaquim Ballester, 45",0
1021,203,"39.4795796432,-0.389030352913","Avinguda MenÃ©ndez Pidal, 15",0
1022,213,"39.481648697,-0.384422481155","Avinguda MenÃ©ndez Pidal, 3",0
1023,30,"39.482071092,-0.383122830738","Carrer de Mauro GuillÃ©n, 6",0
1024,211,"39.4826867482,-0.382046761109","Carrer de Mauro GuillÃ©n, 2",0
1026,194,"39.4829967108,-0.380659060221","Carrer del Pla de la SaÃ¯dia, 17",0
1028,23,"39.4792346392,-0.389538681224","Avinguda MenÃ©ndez Pidal, 15",0
1029,18,"39.489167112,-0.386723677225","Avinguda del Doctor Peset Aleixandre, 129",0
1030,18,"39.4894208976,-0.385500592799","Avinguda del Doctor Peset Aleixandre, 123",0
1031,90,"39.489634557,-0.38540201349","Avinguda del Doctor Peset Aleixandre, 116",0
1033,90,"39.4893434094,-0.386500771264","Avinguda del Doctor Peset Aleixandre, 127",0
1034,33,"39.4812512614,-0.384909457272","Avinguda MenÃ©ndez Pidal, 4",0
1035,300,"39.4815068877,-0.383973374339","Pont de les Arts, 4",0
1036,210,"39.4824314595,-0.382437166207","Carrer de Mauro GuillÃ©n, 2",0
315,210,"39.4678571251,-0.367159150559","Gran Via del MarquÃ©s del TÃºria, 61",0
316,30,"39.467322263,-0.367689997335","Gran Via del MarquÃ©s del TÃºria, 58",0
317,120,"39.466970822,-0.366269741695","Carrer de Ciscar, 12",0
318,30,"39.4683216267,-0.365319086318","Gran Via del MarquÃ©s del TÃºria, 78",0
320,30,"39.4642768584,-0.37513813033","Gran Via de les Germanies, 17",0
321,5,"39.4687458985,-0.363841451042","Pont d'AragÃ³, 17",0
322,166,"39.4643361635,-0.370325874379","Avinguda del Regne de ValÃ¨ncia, 23",0
1417,161,"39.4756676994,-0.353331051569","Avinguda de Blasco IbÃ¡Ã±ez, 66",0
1418,251,"39.4776616715,-0.355084290774","Avinguda de Catalunya, 17",0
1419,318,"39.4792114497,-0.356713557975","Avinguda del Primat Reig, 185",0
1421,71,"39.4772075243,-0.35512515793","Avinguda de Catalunya, 17",0
1422,138,"39.4808135126,-0.358635789039","Avinguda del Primat Reig, 108-177",0
1511,74,"39.4776845082,-0.351402742721","Carrer del Clariano, 34",0
1512,254,"39.4775869683,-0.351612141898","Carrer del Clariano, 11-13",0
1513,199,"39.4636532843,-0.358994982214","Pont de l'Angel Custodi, 11-13",0
1514,72,"39.4643484069,-0.357775695859","Carrer d'Eduard BoscÃ , 25-27",0
1515,71,"39.4664841322,-0.356728508885","Carrer d'Eduard BoscÃ , 1",0
1516,71,"39.4729442412,-0.353565146294","Avinguda del Cardenal Benlloch, 82",0
1517,250,"39.4713174439,-0.358296091149","Avinguda d'AragÃ³, 9-13",0
1518,306,"39.4728847596,-0.360380490603","Carrer de FinlÃ ndia, 6",0
1519,330,"39.4752800695,-0.353183081201","Avinguda de Blasco IbÃ¡Ã±ez, 72",0
1520,341,"39.4755563251,-0.353573572544","Avinguda de Blasco IbÃ¡Ã±ez, 68-70",0
1521,124,"39.4723936792,-0.363016731756","Passeig de l'Albereda, 22",0
1522,124,"39.4722459932,-0.363507648485","Paseo de la Alameda, 4",0
1523,113,"39.4671726036,-0.36017196686","Paseo de la Alameda, 30",0
1524,293,"39.4654750851,-0.35951712847","Paseo de la Alameda, 36",0
1525,70,"39.4714966223,-0.357706595861","Avinguda d'AragÃ³, 30",0
1526,304,"39.4730171722,-0.364371465975","Paseo de la Alameda, 17",0
1527,71,"39.4719396344,-0.354054766758","Avinguda del Cardenal Benlloch, 76",0
1528,251,"39.4651789925,-0.357504433168","Carrer d'Eduard BoscÃ , 24-26",0
1529,251,"39.4739762579,-0.353197279147","Avinguda del Cardenal Benlloch, 93-95",0
1530,251,"39.4702256754,-0.355035561876","Avinguda del Cardenal Benlloch, 49",0
1531,33,"39.4720265783,-0.362270363209","Carrer del General Gil Dolz, 6",0
1532,3,"39.4781972979,-0.350242665107","Calle del Vinalopo, 12-14",0
1533,183,"39.4782572157,-0.350064519766","Carrer d'Albalat dels Tarongers, 10",0
415,18,"39.4631600648,-0.360543574105","Pont de l'Angel Custodi, 10",0
415,18,"39.4631600648,-0.360543574105","Pont de l'Angel Custodi, 10",0
416,123,"39.4599118849,-0.358824624788","Carrer de l'Alcalde Reig, 79",0
417,299,"39.4616373816,-0.360258770064","Carrer de l'Alcalde Reig, 79",0
422,152,"39.4608386679,-0.363768260787","Carrer de Pere Aleixandre, 10-12",0
423,30,"39.4616687313,-0.36435184316","Avenida de Peris y Valero, 166",0
424,210,"39.4627637769,-0.362052476979","Avinguda de Peris i Valero, 166",0
1819,71,"39.4665326483,-0.339585207877","Carrer de JosÃ© Aguilar, 53",0
2001,74,"39.4758518892,-0.346898156602","Carrer de Ramon Llull, 12",0
2002,161,"39.4752934175,-0.345818746731","Carrer del Serpis, 36",0
2003,341,"39.4754685941,-0.346737967843","Carrer del Serpis, 30",0
2004,254,"39.4754489827,-0.347320820603","Carrer de Ramon Llull, 5",0
2005,254,"39.4764123487,-0.346925697154","Carrer de Ramon Llull, 21",0
2006,341,"39.4759525097,-0.347960259312","Carrer del Serpis, 17",0
2009,74,"39.4749427435,-0.347314441171","Carrer de Ramon Llull, 6",0
2010,161,"39.4746069109,-0.346521921779","Carrer de l'Escultor Alfons Gabino, 13-15",0
2011,254,"39.4732171564,-0.348239408858","Carrer del Doctor Manuel Candela, 79",0
2012,254,"39.4723913845,-0.348566603727","Carrer del Doctor Manuel Candela, 69",0
2013,74,"39.4726287251,-0.34825570731","Carrer del Doctor Manuel Candela, 72",0
2014,161,"39.4723195026,-0.347477424841","Carrer de l'Explorador AndrÃ©s, 5-7",0
2015,254,"39.4713425246,-0.348991206369","Carrer del Doctor Manuel Candela, 60",0
2016,74,"39.4717671721,-0.348610225119","Carrer del Doctor Manuel Candela, 64",0
2017,161,"39.4713847273,-0.347892664293","Carrer de Campoamor, 35-37",0
2018,341,"39.4713822537,-0.348503565091","Carrer de Campoamor, 40-42",0
2019,254,"39.4706114368,-0.349303198452","Carrer del Doctor Manuel Candela, 53",0
2020,341,"39.4708749327,-0.349886153467","Carrer del Poeta Mas i Ros, 20",0
2021,74,"39.4707861285,-0.349016602212","Carrer del Doctor Manuel Candela, 58",0
2049,341,"39.4802032554,-0.347087838952","Avinguda dels Tarongers, 4",0
2108,74,"39.4644679126,-0.351550804994","Carrer del Pare TomÃ s de MontaÃ±ana, 14",0
2123,118,"39.4619645063,-0.357746496651","Paseo de la Alameda, 38",0
2124,254,"39.4593218234,-0.353910771883","Pont de Montolivet, 898",0
2125,74,"39.4584378162,-0.354019073502","Pont de Montolivet, 898",0
2211,120,"39.454556041,-0.361679137931","Carrer del General Urrutia, 57",0
2212,300,"39.4561790061,-0.363036472612","Carrer del General Urrutia, 48",0
2225,30,"39.4570527336,-0.362092079649","Avinguda de la Plata, 83",0
424,210,"39.4627637769,-0.362052476979","Avinguda de Peris i Valero, 83",0
504,300,"39.4587216486,-0.377356375592","Carrer de les Filipines, 25",0
505,210,"39.4585251634,-0.374752641629","Carrer dels Centelles, 49",0
506,30,"39.4576894712,-0.373802064119","Avinguda de Peris i Valero, 48",0
506,30,"39.4576894712,-0.373802064119","Avinguda de Peris i Valero, 48",0
509,210,"39.4600321933,-0.371178107048","Carrer dels Centelles, 16",0
510,30,"39.4587907536,-0.371190868232","Avinguda de Peris i Valero, 78",0
2538,35,"39.479629619,-0.384313633897","Paseo de la Pechina, 2",0
2539,4,"39.4745523041,-0.387767154958","Carrer de Borrull, 41",0
2540,253,"39.4754603237,-0.383791156989","Carrer de Guillem de Castro, 580",0
2541,173,"39.4754861372,-0.383638050366","Carrer de Murillo, 35",0
2605,69,"39.4909989007,-0.388261313764","Carrer del Picaio, 13-15",0
2606,328,"39.4903338326,-0.38979107066","Carrer de Josep Grollo, 10",0
2607,315,"39.4898390262,-0.389191252381","Carrer de Josep Grollo, 25",0
2610,130,"39.4889705233,-0.389880110624","Avinguda de Burjassot, 99-103",0
2611,59,"39.4916579434,-0.393470277855","Carrer de la Florista, 53",0
2613,221,"39.4925921026,-0.394178046201","Carrer del GarbÃ­, 3",0
2615,225,"39.4934227539,-0.396034781515","Carrer de la Carrasqueta, 13",0
2616,41,"39.4948785255,-0.396361410669","Carrer de la Serra d'Agullent, 1",0
2619,221,"39.4953324641,-0.397729249064","Carrer de Quartell, 9",0
2622,130,"39.4911143055,-0.39208863801","Avinguda de Burjassot, 137-143",0
2623,131,"39.4929641225,-0.394004994632","Avinguda de Burjassot, 195",0
2624,130,"39.4946119614,-0.395724533272","Avinguda de Burjassot, 239",0
2723,251,"39.4849041391,-0.360564252994","Carrer del BarÃ³ de San Petrillo, 8",0
2724,161,"39.4844592172,-0.360961793086","Carrer del Doctor Vicent Zaragoza, 27-29",0
2725,251,"39.4838586762,-0.359736421536","Carrer de la Pobla Llarga, 2",0
2726,341,"39.4839290168,-0.359483889081","Carrer del Doctor Vicent Zaragoza, 52",0
2727,251,"39.484437274,-0.359465700884","Carrer de Juan Giner, 7",0
2728,161,"39.4841934483,-0.360059469786","Carrer del Doctor Vicent Zaragoza, 45",0
2729,72,"39.4830570339,-0.358699914486","Carrer del MÃºsic Magenti, 11",0
2730,341,"39.4835995319,-0.358367800317","Carrer del Doctor Vicent Zaragoza, 68",0
2731,161,"39.4837524289,-0.358556450735","Carrer del Doctor Vicent Zaragoza, 73",0
2737,71,"39.4904556627,-0.359522852378","Carrer d'Emili BarÃ³, 82",0
2745,283,"39.4852661603,-0.352188455831","PlaÃ§a Num 26 Res Urb, 139",0
2747,302,"39.488872252,-0.353472023985","PlaÃ§a Num 26 Res Urb, 136",0
511,124,"39.4587100844,-0.368766674584","Carrer dels Sapadors, 14",0
513,210,"39.460903033,-0.369131163634","Carrer de Matias PerellÃ³, 8",0
514,30,"39.4603809809,-0.367459003913","Avinguda de Peris i Valero, 134",0
515,120,"39.461608844,-0.365415200748","Carrer del Duc de CalÃ bria, 24",0
516,120,"39.462460796,-0.366006176739","Carrer del Duc de CalÃ bria, 7",0
517,120,"39.460252718,-0.365720984224","Carrer del General Urrutia, 9",0
539,34,"39.458344227,-0.372630418727","Avinguda de Peris i Valero, 81",0
2927,90,"39.4770847383,-0.328627667512","Carrer del Pare AntÃ³n Martin, 36",0
2928,0,"39.4765465535,-0.329682640835","Carrer del Riu Tajo, 24",0
2929,0,"39.4765537063,-0.328524833153","Carrer del Riu Tajo, 32",0
2931,91,"39.4758658914,-0.328666345765","Carrer del Pare AntÃ³n Martin, 12-20",0
2932,265,"39.4741261478,-0.327850310291","Carrer de la Reina, 286",0
2933,266,"39.4730672784,-0.328002633395","Carrer de la Reina, 252",0
2938,271,"39.4743132183,-0.325492330515","Carrer d'EugÃ¨nia ViÃ±es, 156",0
2939,3,"39.4744055645,-0.327161769066","Carrer del Doctor Lluch, 293",0
